id_client,id_vehicle,id_year,id_claim,claim_nb,claim_amount
A00075973,V01,Year 0,CL01,1,116.64
A00075977,V01,Year 0,CL01,1,130.11
A00075979,V01,Year 0,CL01,1,0
A00075995,V02,Year 0,CL01,1,1505.05
A00076010,V01,Year 0,CL01,1,106.14
A00076013,V01,Year 0,CL01,1,744.15
A00076021,V02,Year 0,CL01,1,1236
A00076026,V01,Year 0,CL01,1,1509.83
A00076040,V01,Year 0,CL01,1,8245.47
A00076077,V02,Year 0,CL01,1,4898.44
A00076082,V01,Year 0,CL01,1,407.24
A00076089,V01,Year 0,CL01,1,336.95
A00076092,V01,Year 0,CL01,1,0
A00076098,V01,Year 0,CL01,1,1236
A00076109,V01,Year 0,CL01,1,1010.41
A00076117,V01,Year 0,CL01,1,225.99
A00076118,V01,Year 0,CL01,1,142.87
A00076123,V01,Year 0,CL01,1,116.45
A00076126,V01,Year 0,CL01,1,162.89
A00076129,V01,Year 0,CL01,1,350.6
A00076135,V01,Year 0,CL01,1,1236
A00076148,V01,Year 0,CL01,1,371.27
A00076155,V01,Year 0,CL01,1,471.51
A00076155,V01,Year 0,CL02,1,1970.47
A00076160,V01,Year 0,CL01,1,518.76
A00076161,V01,Year 0,CL01,1,1676.22
A00076163,V01,Year 0,CL01,1,305.25
A00076164,V01,Year 0,CL01,1,1215.99
A00076166,V01,Year 0,CL01,1,264.89
A00076167,V01,Year 0,CL01,1,2205
A00076176,V01,Year 0,CL01,1,146.84
A00076186,V01,Year 0,CL01,1,319.19
A00076188,V01,Year 0,CL01,1,625.59
A00076188,V01,Year 0,CL02,1,309.61
A00076194,V01,Year 0,CL01,1,1521.85
A00076212,V01,Year 0,CL01,1,621.16
A00076217,V01,Year 0,CL01,1,637.99
A00076225,V01,Year 0,CL01,1,175.57
A00076227,V01,Year 0,CL01,1,1010.41
A00076242,V01,Year 0,CL01,1,114.76
A00076245,V01,Year 0,CL01,1,82.32
A00076245,V01,Year 0,CL02,1,305.68
A00076245,V01,Year 0,CL03,1,10
A00076252,V01,Year 0,CL01,1,2052.64
A00076256,V01,Year 0,CL01,1,600.96
A00076261,V01,Year 0,CL01,1,549.41
A00076263,V01,Year 0,CL01,1,324.15
A00076264,V01,Year 0,CL01,1,649.09
A00076264,V01,Year 0,CL02,1,123.57
A00076266,V01,Year 0,CL01,1,-834.66
A00076271,V01,Year 0,CL01,1,439.7
A00076283,V01,Year 0,CL01,1,489.87
A00076283,V01,Year 0,CL02,1,654.22
A00076297,V01,Year 0,CL01,1,598.91
A00076325,V01,Year 0,CL01,1,237.56
A00076334,V01,Year 0,CL01,1,0
A00076339,V01,Year 0,CL01,1,1236
A00076340,V01,Year 0,CL01,1,274.41
A00076343,V01,Year 0,CL01,1,2678.87
A00076347,V01,Year 0,CL01,1,274.3
A00076349,V01,Year 0,CL01,1,106.14
A00076356,V01,Year 0,CL01,1,1862.65
A00076366,V01,Year 0,CL01,1,0
A00076376,V01,Year 0,CL01,1,1915.6
A00076394,V01,Year 0,CL01,1,1567.8
A00076400,V01,Year 0,CL01,1,722.28
A00076414,V01,Year 0,CL01,1,321.92
A00076414,V01,Year 0,CL02,1,269.07
A00076429,V01,Year 0,CL01,1,-460.85
A00076436,V01,Year 0,CL01,1,340.94
A00076449,V01,Year 0,CL01,1,-266.02
A00076449,V01,Year 0,CL02,1,0
A00076455,V01,Year 0,CL01,1,1126.75
A00076459,V01,Year 0,CL01,1,0
A00076465,V01,Year 0,CL01,1,3992.3
A00076484,V01,Year 0,CL01,1,727.52
A00076487,V01,Year 0,CL01,1,517.41
A00076488,V01,Year 0,CL01,1,1310.69
A00076490,V01,Year 0,CL01,1,909.49
A00076492,V01,Year 0,CL01,1,775.71
A00076512,V01,Year 0,CL01,1,1162.72
A00076516,V01,Year 0,CL01,1,2590.62
A00076517,V01,Year 0,CL01,1,907.94
A00076523,V01,Year 0,CL01,1,1336.5
A00076524,V01,Year 0,CL01,1,189.56
A00076524,V01,Year 0,CL02,1,172.74
A00076529,V01,Year 0,CL01,1,77.74
A00076531,V01,Year 0,CL01,1,929.7
A00076531,V01,Year 0,CL02,1,569.87
A00076531,V01,Year 0,CL03,1,839.34
A00076533,V01,Year 0,CL01,1,-813.82
A00076533,V01,Year 0,CL02,1,0
A00076533,V01,Year 0,CL03,1,-154.07
A00076540,V01,Year 0,CL01,1,523.5
A00076543,V01,Year 0,CL01,1,428.09
A00076559,V01,Year 0,CL01,1,408.43
A00076573,V01,Year 0,CL01,1,103.59
A00076578,V01,Year 0,CL01,1,1236
A00076579,V01,Year 0,CL01,1,1068.85
A00076586,V02,Year 0,CL01,1,300
A00076591,V01,Year 0,CL01,1,734.28
A00076596,V01,Year 0,CL01,1,3862.34
A00076613,V01,Year 0,CL01,1,310.71
A00076615,V01,Year 0,CL01,1,-55.58
A00076617,V01,Year 0,CL01,1,709.25
A00076631,V01,Year 0,CL01,1,431.13
A00076631,V01,Year 0,CL02,1,1673.07
A00076633,V02,Year 0,CL01,1,518.71
A00076635,V01,Year 0,CL01,1,73.46
A00076643,V01,Year 0,CL01,1,907.19
A00076645,V01,Year 0,CL01,1,-621.76
A00076651,V01,Year 0,CL01,1,1194.45
A00076654,V01,Year 0,CL01,1,287.65
A00076659,V01,Year 0,CL01,1,0
A00076659,V01,Year 0,CL02,1,0
A00076669,V01,Year 0,CL01,1,618
A00076670,V01,Year 0,CL01,1,1236
A00076683,V01,Year 0,CL01,1,97.77
A00076686,V01,Year 0,CL01,1,234.7
A00076690,V01,Year 0,CL01,1,80.23
A00076704,V02,Year 0,CL01,1,36.05
A00076707,V02,Year 0,CL01,1,0
A00076715,V02,Year 0,CL01,1,0
A00076722,V01,Year 0,CL01,1,4561.17
A00076727,V01,Year 0,CL01,1,701.32
A00076729,V01,Year 0,CL01,1,77.86
A00076742,V01,Year 0,CL01,1,1236
A00076745,V01,Year 0,CL01,1,1236
A00076748,V01,Year 0,CL01,1,377.98
A00076756,V01,Year 0,CL01,1,77.71
A00076756,V01,Year 0,CL02,1,4900.53
A00076763,V01,Year 0,CL01,1,88.73
A00076764,V01,Year 0,CL01,1,3916.4
A00076764,V01,Year 0,CL02,1,566.59
A00076773,V01,Year 0,CL01,1,518.89
A00076782,V01,Year 0,CL01,1,1157.98
A00076784,V01,Year 0,CL01,1,783.73
A00076793,V01,Year 0,CL01,1,737.3
A00076795,V01,Year 0,CL01,1,1010.41
A00076796,V01,Year 0,CL01,1,80.18
A00076806,V01,Year 0,CL01,1,3725.45
A00076828,V01,Year 0,CL01,1,418.51
A00076843,V01,Year 0,CL01,1,-702.66
A00076856,V02,Year 0,CL01,1,257.43
A00076857,V01,Year 0,CL01,1,508.2
A00076862,V01,Year 0,CL01,1,1370.42
A00076866,V01,Year 0,CL01,1,115.04
A00076887,V01,Year 0,CL01,1,713.36
A00076894,V02,Year 0,CL01,1,536.73
A00076894,V02,Year 0,CL02,1,2008.34
A00076901,V01,Year 0,CL01,1,1236
A00076902,V01,Year 0,CL01,1,704.87
A00076908,V01,Year 0,CL01,1,144.74
A00076911,V01,Year 0,CL01,1,494.04
A00076911,V01,Year 0,CL02,1,189.44
A00076911,V01,Year 0,CL03,1,189.44
A00076916,V01,Year 0,CL01,1,106.14
A00076918,V01,Year 0,CL01,1,106.14
A00076919,V01,Year 0,CL01,1,659.78
A00076920,V02,Year 0,CL01,1,521.14
A00076922,V01,Year 0,CL01,1,697.26
A00076923,V01,Year 0,CL01,1,1236
A00076928,V01,Year 0,CL01,1,521.48
A00076947,V01,Year 0,CL01,1,369.49
A00076959,V01,Year 0,CL01,1,406.98
A00076964,V01,Year 0,CL01,1,2260.84
A00076975,V01,Year 0,CL01,1,369.06
A00076977,V01,Year 0,CL01,1,542.5
A00076991,V02,Year 0,CL01,1,664.92
A00076996,V01,Year 0,CL01,1,1797.31
A00076998,V01,Year 0,CL01,1,45.17
A00077003,V01,Year 0,CL01,1,903.58
A00077005,V01,Year 0,CL01,1,890.84
A00077009,V01,Year 0,CL01,1,2310.53
A00077009,V01,Year 0,CL02,1,840.5
A00077028,V01,Year 0,CL01,1,665.13
A00077035,V01,Year 0,CL01,1,136.63
A00077035,V01,Year 0,CL02,1,1236
A00077040,V01,Year 0,CL01,1,1221.64
A00077052,V01,Year 0,CL01,1,672.62
A00077052,V01,Year 0,CL02,1,1339.8
A00077061,V01,Year 0,CL01,1,1115.15
A00077102,V01,Year 0,CL01,1,1236
A00077106,V01,Year 0,CL01,1,2121.13
A00077123,V01,Year 0,CL01,1,2549.54
A00077143,V01,Year 0,CL01,1,873.94
A00077146,V01,Year 0,CL01,1,94.7
A00077146,V01,Year 0,CL02,1,2222.9
A00077156,V01,Year 0,CL01,1,132.57
A00077160,V01,Year 0,CL01,1,790.13
A00077161,V02,Year 0,CL01,1,4181.04
A00077164,V01,Year 0,CL01,1,1236
A00077166,V01,Year 0,CL01,1,0
A00077166,V01,Year 0,CL02,1,875.09
A00077167,V01,Year 0,CL01,1,79.15
A00077171,V01,Year 0,CL01,1,230.92
A00077183,V01,Year 0,CL01,1,-620.74
A00077186,V01,Year 0,CL01,1,618
A00077189,V01,Year 0,CL01,1,385.77
A00077189,V01,Year 0,CL02,1,225.4
A00077190,V01,Year 0,CL01,1,1099.39
A00077194,V01,Year 0,CL01,1,95.52
A00077215,V01,Year 0,CL01,1,1235.84
A00077223,V01,Year 0,CL01,1,629.81
A00077239,V01,Year 0,CL01,1,527.19
A00077244,V01,Year 0,CL01,1,-699.64
A00077263,V01,Year 0,CL01,1,2048.42
A00077289,V01,Year 0,CL01,1,530.85
A00077303,V01,Year 0,CL01,1,124.73
A00077304,V01,Year 0,CL01,1,586.51
A00077320,V02,Year 0,CL01,1,171.61
A00077329,V02,Year 0,CL01,1,1010.41
A00077332,V01,Year 0,CL01,1,411.15
A00077339,V01,Year 0,CL01,1,466.12
A00077346,V01,Year 0,CL01,1,1010.41
A00077362,V01,Year 0,CL01,1,3922.29
A00077363,V01,Year 0,CL01,1,105.86
A00077363,V01,Year 0,CL02,1,111.41
A00077367,V01,Year 0,CL01,1,527.72
A00077375,V01,Year 0,CL01,1,554.63
A00077391,V01,Year 0,CL01,1,-619.18
A00077393,V01,Year 0,CL01,1,6056.39
A00077404,V01,Year 0,CL01,1,171.02
A00077424,V01,Year 0,CL01,1,606.49
A00077428,V02,Year 0,CL01,1,456
A00077441,V01,Year 0,CL01,1,106.14
A00077442,V01,Year 0,CL01,1,1447.09
A00077447,V01,Year 0,CL01,1,617.83
A00077457,V01,Year 0,CL01,1,2654.62
A00077458,V01,Year 0,CL01,1,1236
A00077461,V01,Year 0,CL01,1,1236
A00077463,V01,Year 0,CL01,1,1236
A00077465,V01,Year 0,CL01,1,300.48
A00077473,V01,Year 0,CL01,1,326.19
A00077477,V01,Year 0,CL01,1,-518.64
A00077483,V01,Year 0,CL01,1,499.17
A00077487,V01,Year 0,CL01,1,314.1
A00077496,V01,Year 0,CL01,1,853.41
A00077506,V02,Year 0,CL01,1,234.89
A00077511,V01,Year 0,CL01,1,-803.39
A00077523,V01,Year 0,CL01,1,557.88
A00077526,V01,Year 0,CL01,1,571.18
A00077530,V01,Year 0,CL01,1,56.19
A00077535,V01,Year 0,CL01,1,655.5
A00077558,V01,Year 0,CL01,1,0
A00077561,V02,Year 0,CL01,1,367.45
A00077567,V02,Year 0,CL01,1,375.48
A00077567,V02,Year 0,CL02,1,388.84
A00077569,V01,Year 0,CL01,1,465.12
A00077570,V01,Year 0,CL01,1,568.72
A00077572,V01,Year 0,CL01,1,311.63
A00077574,V01,Year 0,CL01,1,102.25
A00077578,V01,Year 0,CL01,1,2649.12
A00077581,V01,Year 0,CL01,1,1236
A00077581,V01,Year 0,CL02,1,2661.53
A00077585,V01,Year 0,CL01,1,1236
A00077589,V01,Year 0,CL01,1,1145.69
A00077593,V01,Year 0,CL01,1,272.46
A00077621,V01,Year 0,CL01,1,457.23
A00077622,V01,Year 0,CL01,1,2683.76
A00077624,V01,Year 0,CL01,1,-580.05
A00077629,V01,Year 0,CL01,1,136.98
A00077633,V02,Year 0,CL01,1,214.97
A00077634,V01,Year 0,CL01,1,1379.66
A00077642,V01,Year 0,CL01,1,990.5
A00077658,V01,Year 0,CL01,1,592.54
A00077660,V01,Year 0,CL01,1,183.19
A00077686,V01,Year 0,CL01,1,1236
A00077687,V01,Year 0,CL01,1,3304.42
A00077689,V01,Year 0,CL01,1,-254.24
A00077690,V01,Year 0,CL01,1,389.89
A00077692,V01,Year 0,CL01,1,83.06
A00077692,V01,Year 0,CL02,1,926.93
A00077693,V01,Year 0,CL01,1,114.19
A00077697,V01,Year 0,CL01,1,307.34
A00077697,V01,Year 0,CL02,1,184.46
A00077718,V01,Year 0,CL01,1,421.82
A00077720,V01,Year 0,CL01,1,130.11
A00077721,V01,Year 0,CL01,1,99.47
A00077742,V02,Year 0,CL01,1,950.17
A00077757,V01,Year 0,CL01,1,-276.83
A00077764,V01,Year 0,CL01,1,101.11
A00077768,V01,Year 0,CL01,1,906.63
A00077784,V01,Year 0,CL01,1,434.87
A00077788,V01,Year 0,CL01,1,548.05
A00077788,V01,Year 0,CL02,1,1566.91
A00077791,V01,Year 0,CL01,1,776.48
A00077795,V01,Year 0,CL01,1,2683.76
A00077802,V02,Year 0,CL01,1,-601.34
A00077811,V01,Year 0,CL01,1,-270.05
A00077813,V01,Year 0,CL01,1,175.37
A00077814,V01,Year 0,CL01,1,-599
A00077819,V01,Year 0,CL01,1,106.14
A00077826,V01,Year 0,CL01,1,60.29
A00077837,V01,Year 0,CL01,1,576.69
A00077837,V01,Year 0,CL02,1,857.1
A00077858,V01,Year 0,CL01,1,2683.76
A00077870,V01,Year 0,CL01,1,56.19
A00077892,V01,Year 0,CL01,1,0
A00077915,V01,Year 0,CL01,1,271.59
A00077919,V01,Year 0,CL01,1,-740.56
A00077923,V01,Year 0,CL01,1,1236
A00077926,V01,Year 0,CL01,1,559.33
A00077927,V01,Year 0,CL01,1,2989.17
A00077935,V01,Year 0,CL01,1,1428.51
A00077947,V01,Year 0,CL01,1,714.22
A00077949,V01,Year 0,CL01,1,60.29
A00077950,V01,Year 0,CL01,1,0
A00077955,V01,Year 0,CL01,1,2931.89
A00077961,V01,Year 0,CL01,1,329.41
A00077975,V01,Year 0,CL01,1,3661.78
A00077976,V01,Year 0,CL01,1,1711.52
A00077985,V02,Year 0,CL01,1,110.1
A00077985,V02,Year 0,CL02,1,744.51
A00077991,V01,Year 0,CL01,1,56.19
A00078007,V01,Year 0,CL01,1,699.08
A00078011,V01,Year 0,CL01,1,1236
A00078014,V01,Year 0,CL01,1,479.33
A00078016,V01,Year 0,CL01,1,270.61
A00078030,V01,Year 0,CL01,1,3114.61
A00078040,V01,Year 0,CL01,1,1157.65
A00078041,V01,Year 0,CL01,1,-746.83
A00078041,V01,Year 0,CL02,1,336.21
A00078041,V01,Year 0,CL03,1,535.87
A00078048,V01,Year 0,CL01,1,1517.62
A00078061,V01,Year 0,CL01,1,56.19
A00078062,V01,Year 0,CL01,1,798.15
A00078070,V01,Year 0,CL01,1,2619.19
A00078076,V01,Year 0,CL01,1,2400.69
A00078083,V01,Year 0,CL01,1,221.64
A00078114,V01,Year 0,CL01,1,1106.6
A00078114,V01,Year 0,CL02,1,1437.62
A00078122,V01,Year 0,CL01,1,1236
A00078123,V01,Year 0,CL01,1,396.55
A00078128,V01,Year 0,CL01,1,0
A00078140,V01,Year 0,CL01,1,148.83
A00078149,V02,Year 0,CL01,1,403.26
A00078151,V01,Year 0,CL01,1,293.36
A00078160,V01,Year 0,CL01,1,1236
A00078169,V01,Year 0,CL01,1,240.4
A00078174,V01,Year 0,CL01,1,359.27
A00078177,V01,Year 0,CL01,1,886.3
A00078181,V01,Year 0,CL01,1,489.73
A00078188,V01,Year 0,CL01,1,165.72
A00078201,V01,Year 0,CL01,1,130.19
A00078214,V01,Year 0,CL01,1,815.42
A00078215,V01,Year 0,CL01,1,391.09
A00078215,V01,Year 0,CL02,1,1807.19
A00078216,V01,Year 0,CL01,1,260.24
A00078220,V01,Year 0,CL01,1,106.14
A00078228,V01,Year 0,CL01,1,1103.7
A00078248,V02,Year 0,CL01,1,1019.6
A00078252,V01,Year 0,CL01,1,758.68
A00078261,V01,Year 0,CL01,1,669.57
A00078265,V01,Year 0,CL01,1,1654.09
A00078268,V01,Year 0,CL01,1,106.14
A00078268,V01,Year 0,CL02,1,-562.53
A00078278,V01,Year 0,CL01,1,1451.93
A00078279,V01,Year 0,CL01,1,1236
A00078280,V01,Year 0,CL01,1,30
A00078283,V01,Year 0,CL01,1,802.97
A00078300,V01,Year 0,CL01,1,408.99
A00078305,V01,Year 0,CL01,1,114.27
A00078311,V01,Year 0,CL01,1,1442.87
A00078313,V02,Year 0,CL01,1,73
A00078322,V01,Year 0,CL01,1,106.14
A00078326,V01,Year 0,CL01,1,2683.76
A00078326,V01,Year 0,CL02,1,262.75
A00078335,V01,Year 0,CL01,1,503.19
A00078335,V01,Year 0,CL02,1,225.39
A00078346,V01,Year 0,CL01,1,0
A00078349,V01,Year 0,CL01,1,1203.94
A00078349,V02,Year 0,CL01,1,4290.78
A00078370,V02,Year 0,CL01,1,603.99
A00078387,V01,Year 0,CL01,1,-395.18
A00078405,V01,Year 0,CL01,1,1215.61
A00078413,V01,Year 0,CL01,1,172.92
A00078414,V02,Year 0,CL01,1,378.71
A00078415,V01,Year 0,CL01,1,477.54
A00078416,V01,Year 0,CL01,1,1121.16
A00078417,V01,Year 0,CL01,1,758.21
A00078420,V02,Year 0,CL01,1,144.76
A00078427,V01,Year 0,CL01,1,1236
A00078439,V01,Year 0,CL01,1,-310.68
A00078439,V01,Year 0,CL02,1,117.25
A00078453,V02,Year 0,CL01,1,0
A00078465,V01,Year 0,CL01,1,1507.42
A00078474,V01,Year 0,CL01,1,402.36
A00078477,V01,Year 0,CL01,1,396.59
A00078482,V01,Year 0,CL01,1,77.66
A00078483,V02,Year 0,CL01,1,642.46
A00078498,V01,Year 0,CL01,1,955.44
A00078513,V01,Year 0,CL01,1,0
A00078513,V01,Year 0,CL02,1,649.45
A00078513,V01,Year 0,CL03,1,701.93
A00078521,V02,Year 0,CL01,1,1191.82
A00078522,V01,Year 0,CL01,1,1106.34
A00078522,V02,Year 0,CL01,1,376.75
A00078529,V01,Year 0,CL01,1,231.1
A00078536,V01,Year 0,CL01,1,1236
A00078536,V01,Year 0,CL02,1,134.75
A00078537,V02,Year 0,CL01,1,141.67
A00078541,V01,Year 0,CL01,1,0
A00078564,V01,Year 0,CL01,1,-693.72
A00078585,V01,Year 0,CL01,1,470.33
A00078587,V01,Year 0,CL01,1,-592.74
A00078600,V01,Year 0,CL01,1,2649.95
A00078608,V01,Year 0,CL01,1,-214.06
A00078619,V01,Year 0,CL01,1,430.48
A00078621,V01,Year 0,CL01,1,1448.51
A00078624,V01,Year 0,CL01,1,126.97
A00078624,V01,Year 0,CL02,1,510.99
A00078625,V01,Year 0,CL01,1,802.75
A00078641,V01,Year 0,CL01,1,258.7
A00078646,V01,Year 0,CL01,1,1010.41
A00078647,V01,Year 0,CL01,1,4691.04
A00078649,V01,Year 0,CL01,1,0
A00078671,V01,Year 0,CL01,1,-496.23
A00078672,V01,Year 0,CL01,1,956.8
A00078679,V01,Year 0,CL01,1,-604.64
A00078680,V01,Year 0,CL01,1,2013.94
A00078680,V01,Year 0,CL02,1,2579.61
A00078693,V02,Year 0,CL01,1,1236
A00078694,V01,Year 0,CL01,1,1236
A00078694,V02,Year 0,CL01,1,235.93
A00078717,V01,Year 0,CL01,1,45.37
A00078729,V01,Year 0,CL01,1,364.6
A00078739,V02,Year 0,CL01,1,329.41
A00078746,V01,Year 0,CL01,1,-366.56
A00078746,V01,Year 0,CL02,1,438.11
A00078754,V01,Year 0,CL01,1,287.93
A00078755,V01,Year 0,CL01,1,0
A00078755,V01,Year 0,CL02,1,0
A00078759,V01,Year 0,CL01,1,56.19
A00078775,V01,Year 0,CL01,1,462.38
A00078776,V01,Year 0,CL01,1,493.64
A00078777,V01,Year 0,CL01,1,1257.23
A00078779,V01,Year 0,CL01,1,199.99
A00078798,V01,Year 0,CL01,1,106.14
A00078804,V01,Year 0,CL01,1,455.1
A00078807,V01,Year 0,CL01,1,363.56
A00078810,V01,Year 0,CL01,1,1313.54
A00078827,V01,Year 0,CL01,1,444.12
A00078829,V01,Year 0,CL01,1,466.63
A00078842,V01,Year 0,CL01,1,106.14
A00078848,V01,Year 0,CL01,1,1010.41
A00078851,V01,Year 0,CL01,1,2453.28
A00078855,V01,Year 0,CL01,1,2525.54
A00078858,V01,Year 0,CL01,1,676.13
A00078877,V01,Year 0,CL01,1,1103.7
A00078879,V01,Year 0,CL01,1,110.98
A00078879,V01,Year 0,CL02,1,1109.98
A00078887,V01,Year 0,CL01,1,1128.49
A00078929,V01,Year 0,CL01,1,4373.48
A00078931,V01,Year 0,CL01,1,593.25
A00078945,V01,Year 0,CL01,1,2593.02
A00078951,V01,Year 0,CL01,1,88.56
A00078958,V01,Year 0,CL01,1,401.82
A00078958,V01,Year 0,CL02,1,127.22
A00078965,V01,Year 0,CL01,1,4465.1
A00078974,V02,Year 0,CL01,1,1010.41
A00078976,V01,Year 0,CL01,1,150.99
A00078981,V01,Year 0,CL01,1,0
A00078989,V01,Year 0,CL01,1,618
A00078992,V01,Year 0,CL01,1,244.71
A00078993,V01,Year 0,CL01,1,0
A00079010,V01,Year 0,CL01,1,510.45
A00079019,V01,Year 0,CL01,1,522.72
A00079019,V01,Year 0,CL02,1,2554.94
A00079027,V01,Year 0,CL01,1,91.85
A00079030,V01,Year 0,CL01,1,236.4
A00079035,V01,Year 0,CL01,1,743.43
A00079037,V01,Year 0,CL01,1,355.67
A00079042,V01,Year 0,CL01,1,185.71
A00079044,V02,Year 0,CL01,1,7731.64
A00079047,V02,Year 0,CL01,1,99.57
A00079048,V01,Year 0,CL01,1,809.88
A00079049,V01,Year 0,CL01,1,1442.87
A00079053,V01,Year 0,CL01,1,1240.89
A00079069,V01,Year 0,CL01,1,491.06
A00079074,V02,Year 0,CL01,1,106.14
A00079087,V01,Year 0,CL01,1,1236
A00079089,V02,Year 0,CL01,1,307.71
A00079094,V01,Year 0,CL01,1,184.46
A00079103,V01,Year 0,CL01,1,432.8
A00079105,V01,Year 0,CL01,1,3936.64
A00079105,V01,Year 0,CL02,1,1236
A00079119,V01,Year 0,CL01,1,6845.18
A00079122,V01,Year 0,CL01,1,-539.61
A00079123,V01,Year 0,CL01,1,2883.37
A00079126,V02,Year 0,CL01,1,163.47
A00079129,V01,Year 0,CL01,1,143.32
A00079130,V01,Year 0,CL01,1,2046.24
A00079168,V01,Year 0,CL01,1,456.36
A00079178,V01,Year 0,CL01,1,1236
A00079190,V01,Year 0,CL01,1,411.36
A00079212,V01,Year 0,CL01,1,94.22
A00079213,V01,Year 0,CL01,1,2143.5
A00079222,V01,Year 0,CL01,1,0
A00079222,V01,Year 0,CL02,1,154.74
A00079227,V01,Year 0,CL01,1,732.22
A00079257,V01,Year 0,CL01,1,0
A00079263,V01,Year 0,CL01,1,666.82
A00079266,V01,Year 0,CL01,1,1157.59
A00079288,V01,Year 0,CL01,1,6116.52
A00079289,V01,Year 0,CL01,1,1442.87
A00079289,V01,Year 0,CL02,1,1632.91
A00079313,V01,Year 0,CL01,1,2453.28
A00079315,V01,Year 0,CL01,1,1236
A00079316,V01,Year 0,CL01,1,0
A00079319,V01,Year 0,CL01,1,2327.4
A00079330,V01,Year 0,CL01,1,1963.09
A00079336,V01,Year 0,CL01,1,734.7
A00079340,V01,Year 0,CL01,1,500.27
A00079349,V01,Year 0,CL01,1,166.57
A00079350,V01,Year 0,CL01,1,687.25
A00079367,V01,Year 0,CL01,1,3938.04
A00079387,V02,Year 0,CL01,1,155.79
A00079393,V01,Year 0,CL01,1,2080.22
A00079404,V01,Year 0,CL01,1,0
A00079414,V01,Year 0,CL01,1,120.92
A00079419,V01,Year 0,CL01,1,314.83
A00079437,V01,Year 0,CL01,1,890.83
A00079444,V01,Year 0,CL01,1,185.85
A00079447,V01,Year 0,CL01,1,1236
A00079467,V01,Year 0,CL01,1,-438.97
A00079483,V01,Year 0,CL01,1,2739.39
A00079483,V01,Year 0,CL02,1,0
A00079488,V01,Year 0,CL01,1,786.59
A00079494,V01,Year 0,CL01,1,905.1
A00079495,V01,Year 0,CL01,1,622.57
A00079498,V01,Year 0,CL01,1,397.08
A00079529,V01,Year 0,CL01,1,751.96
A00079544,V01,Year 0,CL01,1,0
A00079545,V01,Year 0,CL01,1,-266.19
A00079567,V01,Year 0,CL01,1,1236
A00079567,V01,Year 0,CL02,1,613.34
A00079577,V01,Year 0,CL01,1,181.52
A00079580,V01,Year 0,CL01,1,0
A00079584,V01,Year 0,CL01,1,1010.41
A00079587,V01,Year 0,CL01,1,317.62
A00079587,V01,Year 0,CL02,1,905.37
A00079593,V01,Year 0,CL01,1,302.06
A00079597,V02,Year 0,CL01,1,-245.16
A00079613,V01,Year 0,CL01,1,684.63
A00079619,V01,Year 0,CL01,1,442.55
A00079624,V01,Year 0,CL01,1,147.85
A00079624,V01,Year 0,CL02,1,1236
A00079625,V01,Year 0,CL01,1,1385.23
A00079626,V01,Year 0,CL01,1,-558.43
A00079626,V01,Year 0,CL02,1,595.87
A00079628,V01,Year 0,CL01,1,60.29
A00079629,V02,Year 0,CL01,1,1236
A00079638,V01,Year 0,CL01,1,107.47
A00079641,V01,Year 0,CL01,1,314.52
A00079641,V01,Year 0,CL02,1,359.87
A00079643,V02,Year 0,CL01,1,-894.07
A00079643,V02,Year 0,CL02,1,765.65
A00079650,V01,Year 0,CL01,1,622.57
A00079666,V01,Year 0,CL01,1,541.44
A00079667,V01,Year 0,CL01,1,56.19
A00079685,V01,Year 0,CL01,1,552.85
A00079688,V01,Year 0,CL01,1,169.96
A00079694,V01,Year 0,CL01,1,991.38
A00079694,V01,Year 0,CL02,1,97.24
A00079695,V01,Year 0,CL01,1,1236
A00079711,V01,Year 0,CL01,1,0
A00079711,V01,Year 0,CL02,1,106.14
A00079726,V01,Year 0,CL01,1,110.98
A00079728,V01,Year 0,CL01,1,2247.16
A00079729,V01,Year 0,CL01,1,410.98
A00079740,V01,Year 0,CL01,1,399.72
A00079741,V01,Year 0,CL01,1,2519.33
A00079761,V01,Year 0,CL01,1,2545.73
A00079761,V01,Year 0,CL02,1,1236
A00079776,V01,Year 0,CL01,1,649.63
A00079786,V01,Year 0,CL01,1,-547.87
A00079788,V01,Year 0,CL01,1,1236
A00079789,V01,Year 0,CL01,1,82.32
A00079792,V01,Year 0,CL01,1,526.85
A00079794,V02,Year 0,CL01,1,3322.55
A00079799,V01,Year 0,CL01,1,376.42
A00079800,V01,Year 0,CL01,1,-199.57
A00079816,V01,Year 0,CL01,1,448.96
A00079817,V01,Year 0,CL01,1,4304.97
A00079824,V01,Year 0,CL01,1,2116.67
A00079837,V02,Year 0,CL01,1,106.14
A00079846,V01,Year 0,CL01,1,0
A00079847,V01,Year 0,CL01,1,-317.63
A00079847,V01,Year 0,CL02,1,2708.39
A00079859,V01,Year 0,CL01,1,1065.75
A00079864,V02,Year 0,CL01,1,123.08
A00079872,V01,Year 0,CL01,1,1236
A00079875,V01,Year 0,CL01,1,164.45
A00079876,V01,Year 0,CL01,1,0
A00079906,V01,Year 0,CL01,1,1236
A00079911,V01,Year 0,CL01,1,106.14
A00079915,V01,Year 0,CL01,1,582.09
A00079918,V01,Year 0,CL01,1,3517.59
A00079924,V01,Year 0,CL01,1,1221.85
A00079948,V01,Year 0,CL01,1,934.35
A00079951,V01,Year 0,CL01,1,1542.15
A00079956,V01,Year 0,CL01,1,2031.47
A00079967,V01,Year 0,CL01,1,3161.82
A00079968,V01,Year 0,CL01,1,491.07
